Gene.names	log2ratio	pValue
STAU1	0.158622111074621	0.191068533638125
RPS23	-0.488303005264932	0.192210975991502
USP47	0.228838648115559	0.192210975991502
PPP2R5C	-0.227008915282305	0.192210975991502
S100A13	0.216138788280372	0.211732936050676
MAPK8IP3	0.218639532156072	0.192425326972684
RPS25	0.226985464650181	0.192461896338299
PTRHD1	0.333724467225238	0.212191913407355
CHORDC1	-0.27181971190377	0.192656229906565
WDR13	0.314284882406668	0.193595112930633
LRPPRC	0.12995284053439	0.193747726663508
PPA2	0.322690806661537	0.193747726663508
TAF15	-0.342378863294719	0.193747726663508
CTNNA2	-0.190049606296665	0.193747726663508
CTNNA1	-0.153419370586338	0.194030129295856
RABL3	0.350901166785576	0.215704779964353
GNAS	-0.265271712176517	0.194604395180426
RAB14	0.130449963209127	0.19488289034725
PPP4R1	0.398505614320825	0.217768528639677
SRSF10	0.371351156882906	0.219549280396298
EIF4B	0.516626973258987	0.195609465000414
PNP	-0.254342090910281	0.195609465000414
SH3GLB2	-0.294120145572773	0.195609465000414
DOCK7	0.184461005901319	0.195609465000414
TMEM43	-0.216620422847186	0.195705873025627
SGPL1	0.182236266268546	0.195749643149346
MYLK	0.316773632060162	0.228836611422395
DPF2	0.21357193231329	0.196966793120006
CTPS2	-0.192527763411881	0.197934145922611
ETFA	0.182006219366485	0.198648021373733
SARM1	0.162718072334087	0.199216776885825
DYNC1LI1	0.1681952376676	0.199286733255689
SHROOM2	0.188485796322784	0.201357205550935
DCAF7	0.242726137008997	0.20054760059498
SRSF7	0.179479399555319	0.201680436070736
NMT1	0.174033636289376	0.203504334002523
FAM98B	0.139368522453378	0.203505102434558
ATPAF2	-0.295253352501987	0.204105919914805
SH3PXD2B	0.178239073765337	0.204720182185953
TMX3	0.290822287003259	0.226591088743159
CTNNBL1	-0.154170774905062	0.20529596484812
LCMT1	0.227497821796046	0.20529596484812
ENY2	0.220100378752754	0.205445419584183
NRCAM	0.228731503719406	0.207085464757128
PIGT	-0.300481335287351	0.233889611206094
DDX39B	-0.178769083668442	0.209671705007439
AIDA	0.204348597857813	0.2219706593645
EIF4G2	0.103667747107981	0.210058429302694
NANS	0.170998067363978	0.210058429302694
MSH6	-0.181619216012312	0.210058429302694
SNX4	0.198041005738187	0.210959282133361
XPO7	0.117524967352196	0.210959282133361
ACTR2	0.150123543415386	0.210980965717464
EML4	-0.379064314255288	0.233889611206094
MCM5	0.167476419560408	0.21202404191132
MAP1S	0.189184631937771	0.212302792781522
GNAO1	0.274592524751949	0.212449599585788
EXOSC9	-0.176790622186672	0.225322254499718
LAMP2	-0.614882963411088	0.236891562286702
CTTNBP2NL	0.200549263331919	0.2369314269247
TXN	-0.256125949958285	0.213604892313422
TXNDC17	-0.230436269041419	0.213845246786957
VPS35	0.144457183150042	0.215130367658994
TXNL1	0.182677126091896	0.215130367658994
RPRD2	-0.173896072949901	0.238788433292593
MSN	0.154469250071976	0.217076816511989
CHMP1B	0.736714329248247	0.239393154217938
CRNKL1	0.205079265773939	0.217483613701691
STAMBP	0.255792803887971	0.25289123226341
RP11-382A20.3	0.233809742984178	0.219431864193438
RBM12	0.168215540316588	0.220848350217033
TROVE2	-0.168993773236192	0.220848350217033
PGK1	0.131228639522163	0.221568641602299
HP1BP3	0.130214450700453	0.221568641602299
CXADR	0.182408718925956	0.221568641602299
GNL3	0.273496872065724	0.221833197727865
PPP3R1	-0.274585795882661	0.245554878867457
ATP5MF	-0.394950242557211	0.224044890663569
PLBD2	-0.196042289242879	0.224044890663569
KIF21B	0.194036100957199	0.224044890663569
SLTM	0.231477878099771	0.224044890663569
NOL4L	0.307915352115067	0.224441461828475
ARPC3	-0.192395136291388	0.225100004130897
RPP30	0.158714550534278	0.225100004130897
CDKN1B	0.297569795294862	0.226591088743159
SYNCRIP	-0.173621013430086	0.226591088743159
CSE1L	0.149520714135761	0.226848908749403
GLUD1	0.145533611199415	0.227449646224389
PDXP	0.12507480491745	0.227449646224389
SEC11A	-0.288980008723282	0.228628011756578
PPP3CB	-0.238293256937741	0.267064127684041
ATP6V1F	-0.293262002514904	0.228836611422395
EEF2	0.108414155959018	0.229459681262537
SYNE2	0.196196252619064	0.229459681262537
PDPK1	-0.322286653636784	0.2550946376266
POLDIP2	0.295122506740316	0.231242490425342
HSPA13	0.205524535998986	0.256074887942494
NPEPPS	0.125473196087555	0.232213149632863
SUB1	0.143465417079849	0.232789344135274
RBM3	-0.220551085458361	0.232789344135274
ARMT1	-0.242990621336155	0.232789344135274
ATP9A	0.299503037341879	0.258620489417895
ACSL3	0.136689547969798	0.233889611206094
AKAP8L	0.185138425106565	0.233889611206094
STXBP1	0.209670376026999	0.234437748159016
METAP1	0.198664753838496	0.235219803571995
FASN	0.108953373586161	0.235365242180681
ZNF423	0.206078401769364	0.260410305457677
SMC3	0.116803049998577	0.23651130583429
STX18	0.238462506072512	0.236666698063324
SLC25A5	0.128199482385266	0.236802514432836
CUTA	-0.253515103215818	0.237822859729442
SEPTIN9	0.140185706205042	0.238788433292593
TTC38	0.320660365238094	0.238788433292593
CNOT9	-0.183606850495046	0.239215744826595
SH3BP4	-0.262487451869536	0.240270162896065
SEPTIN7	0.128354036375526	0.24011411618006
APMAP	0.135334475392842	0.240270162896065
CNN2	0.221340515239444	0.240270162896065
PELP1	0.180023660258978	0.240440915791477
DHX30	0.179032761977936	0.240719986125184
TMEM33	0.137394065993853	0.240991008079462
NOL6	-0.268440895587599	0.267284316786405
PPP2R5E	0.154152148501424	0.240991008079462
EIF3H	0.167750942693466	0.240991008079462
CMTR1	-0.192533091474434	0.241044488822702
PRAF2	0.180206965739764	0.268693234217043
GNA13	0.190056461784906	0.242039032260337
ENO1	-0.12475021808077	0.243172615457032
EIF5A	-0.175787514419508	0.243299760884725
EMC1	-0.186122979838956	0.270507514260121
ANP32B	0.158141214620482	0.244025140844825
WTAP	0.367987117960638	0.244033468532848
ACOX1	0.232132611192903	0.271249181302154
TOX4	0.221629758756297	0.244919554707311
CFDP1	0.233327190601976	0.245194855403672
LRP1	0.119145149505453	0.245554878867457
SRP54	-0.218488028018207	0.245609083322991
PSAT1	0.148829234609803	0.247180974120039
TAX1BP3	-0.294272550239214	0.248867348061456
CFAP20	0.269024564700768	0.248867348061456
PPP1R10	0.202455634622066	0.250398930203096
SMARCC2	0.163214506433338	0.251625125131756
EIF3F	0.152389967665929	0.252689062132398
SUPT16H	0.13935275929752	0.2550946376266
RTCA	-0.298080434332668	0.256074887942494
CALU	-0.187999505121049	0.255503463444644
COPZ1	-0.127011008258627	0.255978611583252
PITPNB	-0.158251427238024	0.256804408344342
GNL1	0.149709482069568	0.257811884986177
FKBP4	0.127080443832842	0.257811884986177
C17orf49	0.223299957307297	0.25803200359489
UBFD1	0.211950441733741	0.258089395704312
NPC2	-0.193708568885643	0.258469884544633
SMARCB1	0.139440117727606	0.259302586209029
OCIAD1	-0.29116528941627	0.259302586209029
ALAD	0.431326936376234	0.286440462186475
VAC14	-0.239111794559573	0.260410305457677
ACP1	0.226252477667181	0.261142196708388
GDAP1L1	-0.160895733800594	0.261894690656061
MSI2	-0.172650569684986	0.261964779225254
PSMD12	-0.147397837063224	0.261964779225254
BRIX1	-0.201585013526575	0.261964779225254
KPNA1	0.190506878808655	0.261964779225254
PYCR1	-0.240610655930347	0.261964779225254
RBPJ	0.236384058200755	0.261964779225254
RPS3	0.124669073389565	0.262416811302573
SKIV2L	0.2046324466186	0.291091591653419
NAXD	0.224459386355193	0.293017606891179
SLC25A11	0.157157063371105	0.264220233306554
ATP5C1	0.124401954983515	0.264459204141179
LSM2	-0.373757038434313	0.264777180683678
POLR2C	-0.257308586540312	0.265442802447985
NAT10	-0.215062374811307	0.265560219696399
VPS33B	0.177895416452699	0.270507514260121
PPA1	0.166021152319267	0.268986260845054
SND1	0.115528258543065	0.27043526445859
MEN1	0.259046928555382	0.300236669548876
ME2	0.146223277608502	0.271249181302154
MAP4K4	-0.310189661323026	0.302198334993941
SRC	-0.378585941425101	0.272051709348874
MXRA7	0.203946857565434	0.302198334993941
CTNNB1	0.116178387740025	0.273035242322308
ASH2L	-0.202516104337032	0.273536906088357
CDH2	-0.250641895443824	0.273536906088357
SRSF5	0.193115049403755	0.27413303860714
GPM6A	0.228324491943244	0.27413303860714
DYNC1LI2	0.162067342978851	0.27413303860714
IFT27	0.150047615241629	0.274214853239034
JAM3	0.25286883669958	0.304372329463417
METTL3	0.128266598268112	0.275230480852829
LARP7	0.205994270308167	0.275732449567149
HSPA1A	0.102043951825959	0.276193463935474
HSPA1B	0.102043951825959	0.276193463935474
WDR18	0.18194382606665	0.276797455245916
DTYMK	0.190786211012284	0.277750672831647
NCALD	-0.271602897341918	0.278342135342329
XAB2	0.224153949657151	0.280741728889388
MLEC	0.117122380316395	0.280741728889388
GPI	0.126286916188391	0.280741728889388
DRAP1	0.201615768188059	0.280741728889388
TRIM24	0.192923924483559	0.282995897249521
NOSIP	-0.176365789866249	0.282995897249521
IPO9	0.0997632056680189	0.283108223725592
RHOT1	0.196399197627432	0.283108223725592
ATP5F1	0.164789275242391	0.283108223725592
SCFD1	0.110681372634982	0.283912460660734
CIAPIN1	0.180589781149209	0.284056935821716
SMARCAD1	-0.173089582456036	0.284056935821716
U2AF2	-0.25148727293654	0.284172917915941
PRPF4	0.12519955835419	0.284222654379737
SERPINH1	-0.124505792010417	0.28431173305744
ARSB	-0.191043485764304	0.285358603905786
TUBB6	-0.154183216332434	0.28431173305744
ATP5O	0.107707478750214	0.284369984530522
ABHD12	-0.238189627715876	0.285660978653033
HINT1	0.210909045335001	0.28450698894593
VDAC1	-0.131793569742825	0.285782074540411
CBR1	-0.181604756053034	0.286374193946971
THSD7A	0.307079499617057	0.287514631786105
RPS2	0.107370476136367	0.286892469401179
ANKFY1	0.108612230867813	0.288280961857844
TCEAL3	0.360583476082109	0.289220369021946
RPRD1A	0.18742228626904	0.289337879190829
PRRT2	0.274663676452487	0.289415042239656
CROCC	0.229322412743908	0.323775378970363
HDLBP	0.127848243920464	0.291459724154409
CHD4	0.0961112165298985	0.293655626990316
COPS7B	-0.1363227200643	0.295151572689003
ANK2	0.169403863888412	0.295254339260299
TIMM13	0.219927229459888	0.295505905987961
NAA15	0.174468306805945	0.295505905987961
EIF3I	0.191398774564824	0.295505905987961
QRICH1	0.183572420686449	0.296510532098855
GLRX5	0.322811567772202	0.315222792487926
PRPF8	0.105932516893027	0.298733895456549
BPHL	-0.217183282758178	0.349523616602286
MUT	0.170450551391195	0.298894058881334
GLG1	0.121396909376418	0.299988294430616
RUFY3	-0.185264529942	0.300656035523474
PSPC1	0.141495493515563	0.302187295151124
QKI	0.205576250937156	0.302198334993941
PIGU	-0.438685992151154	0.333654777824972
PCMT1	-0.257569352430238	0.302198334993941
HDAC2	-0.118847932744657	0.302198334993941
FARSA	0.178848797867239	0.302198334993941
PSMD9	0.24395944666195	0.302198334993941
RPL36AL	0.273767895354162	0.302351581192008
GNB1	-0.306143804794569	0.303734628665633
PSMD14	-0.17546919146292	0.304291580915572
H1FX	0.148813756046014	0.304637948589844
SLC2A1	0.152101229633132	0.305716883789502
NCBP1	-0.143827906918659	0.305716883789502
HOOK3	0.214327938125034	0.305716883789502
MRPS9	0.187723403552742	0.341511852833901
STK4	-0.186188337893505	0.307292610139582
ATP6V1C1	0.272954205576642	0.307292610139582
DNM1L	-0.105793019813099	0.309047865520845
NUFIP2	0.224116814668111	0.309047865520845
PDDC1	0.165410817790413	0.309047865520845
CPSF4	-0.229853417975047	0.343270731611868
TEX10	-0.410579125153514	0.309383612151637
RPL35	-0.268004063203513	0.309383612151637
MRPL9	0.209982887737375	0.34385249017553
ATP5H	0.164565165842884	0.310402969003386
HNRNPA3	-0.97647001854919	0.312117919801956
VAT1L	0.124754651684068	0.312595440530607
PRDX5	0.162975809120841	0.313353330215042
SMARCD1	0.116641815563792	0.313670720892743
KIF5A	0.196399245428083	0.315222792487926
HNRNPF	-0.228356702767911	0.315222792487926
LMAN2	0.206731943450716	0.315352642807898
CCT2	-0.0907576013594742	0.316940474420013
ELAVL3	0.110856594698749	0.316940474420013
VAT1	0.146124442333093	0.318180272226657
REPS1	-0.232647688930378	0.318433096959574
KPNB1	-0.118657434539475	0.318433096959574
IWS1	0.150124385740408	0.318464523397937
SORBS2	0.135185007765159	0.376544188496212
ATP6V1G1	0.161010750612707	0.370505996234609
PHB2	0.0809876748593048	0.3191832798496
PMVK	0.240611055347589	0.3191832798496
NOVA1	0.208458243999505	0.3191832798496
RBP1	-0.25125041979533	0.3230387100792
ZMYM3	0.182901698485541	0.357561461037853
SPIN1	-0.162108140728435	0.3222817259884
COPS2	0.111493713803107	0.322302121416347
NR2F1	-0.139685538656849	0.322620375733876
RBBP4	-0.291412516055992	0.322620375733876
CTNND1	0.148201916671283	0.323775378970363
PDS5A	0.121965441630191	0.323894906612535
UQCRFS1	-0.190493588679875	0.324029643150981
ABCF2	0.143134007111069	0.325160497174457
VAMP2	-0.188321344025209	0.324241684316424
FARSB	0.120821593476439	0.324241684316424
PEG10	-0.117446099881846	0.326010638513482
PSME2	0.217167739682186	0.326535032757606
MRPS17	-0.172234705881188	0.327672476721658
CLTC	-0.1329505686105	0.327380068859652
CADPS	0.170966826044573	0.327672476721658
IQGAP1	-0.16818943657178	0.327672476721658
HSPBP1	-0.145266909878089	0.327672476721658
RRM1	-0.182420492817201	0.328171644575514
PSMD7	-0.213444350249677	0.329291817833389
PWP1	0.233150906933805	0.329388852091472
TCP1	0.0871462022022058	0.329454951795353
RPN2	-0.197834585632346	0.329530677091767
PFKL	-0.117342709605563	0.329733862134973
NUP88	0.164435974713086	0.329733862134973
YWHAG	-0.230047073333015	0.329750263788981
P4HA1	0.13575042272452	0.329750263788981
G3BP1	0.107253703018518	0.329750263788981
SCAMP3	0.256385974169007	0.329750263788981
PBX1	-0.279819317502149	0.330492212891012
LDAH	0.201903591284182	0.330492212891012
CDC42	-0.228256571508762	0.329998993453819
TRIP12	0.133346043661891	0.330492212891012
SRGAP1	0.135504774779104	0.330492212891012
RASA1	0.139027877189754	0.330492212891012
SEC61A1	0.164509098255184	0.330492212891012
HEXIM1	0.106396086420574	0.373517480152267
MRPL37	0.190684864854987	0.331866347997897
PPAT	0.127610690251032	0.333803055879726
GLB1	0.118714911238271	0.333803055879726
RALY	0.0873424513083165	0.336996546409407
ROBO3	0.179907080611628	0.37875007949524
RABGEF1	0.157117108195315	0.397065452649385
NUP62	-0.149805408472456	0.339497935409453
GINS3	0.199637914760647	0.339728054804773
NDUFV2	0.123313811902747	0.340176712386853
ERAP1	-0.27514682519238	0.38049495205216
SEPHS1	0.130146852404849	0.34220240456536
UQCRC2	-0.120198294586842	0.34220240456536
TMSB4X	0.36268421665757	0.34220240456536
STT3B	0.129161022043544	0.343270731611868
UBE2I	-0.120179546143039	0.34385249017553
CNTFR	-0.266604505139185	0.383618835449775
DNAJA2	0.130194475614292	0.34385249017553
RTN3	-0.272620483866149	0.385181882920035
RPL38	-0.314533287370125	0.34385249017553
CISD2	-0.146371859483722	0.34385249017553
NDUFB9	0.206817093326471	0.345254422714301
CHD1	0.175880093970612	0.388442525926313
MAPK8	0.208407189914102	0.349208905580943
WDR5	-0.209244437664157	0.349208905580943
IPO7	-0.121129573151435	0.349208905580943
CAD	0.17682677146048	0.349208905580943
UFD1L	-0.203899578165107	0.349208905580943
CACYBP	0.0979637406874581	0.349523616602286
BPTF	0.142810720808097	0.349523616602286
PSMB7	0.195773695107057	0.349523616602286
MYBBP1A	-0.191030302536475	0.35125617194539
LDLR	0.213933196922248	0.391206270930054
RPTOR	0.151895175923855	0.352951268991669
LRCH2	0.173759207543206	0.352951268991669
TPM4	0.189916805192677	0.353759105674594
MTDH	0.195542044027139	0.356049598281607
SPTLC1	0.139611161817815	0.356415680508737
TPI1	0.148230179024548	0.3572101228987
RAB3GAP1	0.1550596572561	0.357363315416501
HEXA	-0.191619525331571	0.399177750927568
CAB39	-0.222976405065044	0.359026124347581
KIDINS220	-0.178388389346985	0.361088771090966
ACTR3	-0.106839564801543	0.361211895724964
PRMT1	0.0976377566973987	0.361211895724964
CTSA	0.159236461034126	0.362927814380165
BCL2L13	-0.236803957760639	0.362332733798923
SSR4	-0.138779581549709	0.362332733798923
EIF4A1	0.130980188780718	0.362332733798923
UBXN7	0.160192834315936	0.362332733798923
PLA2G15	0.226566860199274	0.364485963592725
C12orf10	-0.219975021206096	0.363861738285041
GDI1	-0.11279071274997	0.364200670516359
DYNLL1	-0.147813796500557	0.364200670516359
SREK1	0.134290748381765	0.364485963592725
ACSS2	0.154568692408663	0.364486048072369
ATL1	0.0868126434325767	0.365894184368176
TPM1	0.195682931274927	0.366947335140448
EPB41L2	-0.199942282184285	0.411239591642365
POU3F2	-0.303272712339936	0.367096205743311
PDS5B	0.103980675789817	0.367928954318144
ACAD9	-0.171648153294427	0.367928954318144
FMR1	-0.136428398766245	0.368177508152461
DPM3	-0.232137272630649	0.412689353055645
STAT1	0.192707730821247	0.368191314927594
HMGN1	0.243912775051943	0.36827433858354
DNAJA1	0.110425584969523	0.369576605193771
LRRC47	0.104591787451184	0.370181311932936
AASDHPPT	-0.127440717827433	0.370236514892153
NELFCD	-0.125533604109592	0.372107352528225
MRPL1	-0.247088790411322	0.416327115895594
CBX1	0.156013638853359	0.372434343021869
NHP2	0.166199932053981	0.37313480965515
PPIE	-0.321868594621314	0.398782386836713
COX7A2L	-0.174694392823017	0.419620346917944
CORO1B	0.148822786591779	0.376544188496212
ABR	0.166405401723853	0.441787958565055
SNRNP70	0.0818060143154256	0.376544188496212
SHPK	-0.171898847971235	0.377637772986275
SNX3	-0.268329758807251	0.423797378213337
MTMR1	0.107673556722581	0.37792846196629
HSPA9	0.08050819748658	0.378419487380182
MANF	0.145164213779712	0.378419487380182
HM13	0.165838841706854	0.37875007949524
IGSF3	0.173622385885814	0.37875007949524
ARPP19	-0.205765289884386	0.37875007949524
MVD	-0.189162059627336	0.37875007949524
NAPA	0.128203191326623	0.37875007949524
SPTBN1	0.103362704611271	0.37875007949524
PLCG1	0.113295245982972	0.37875007949524
SRSF4	-0.1840207002212	0.37875007949524
MOB3A	0.249999773975372	0.429820643458287
IARS2	-0.15878513958652	0.382524878323143
RRP12	0.192021289538616	0.486475368985268
CTPS1	0.111879473282812	0.383573451337721
VPS4A	0.13935231911465	0.383618835449775
PRXL2A	0.190363683562762	0.38403458739391
NELFB	0.175209948806252	0.385181882920035
EP400	-0.569913545514332	0.385181882920035
FBL	-0.197619780164203	0.385433508022249
CTD-3088G3.8	0.699410370295737	0.434177289306529
CMBL	0.196009758693805	0.43428766348179
SH3BGRL3	0.235052032453506	0.388300169261331
CSNK2B	-0.227734659322628	0.389330221167172
TXNDC5	0.102922031577524	0.389624587985301
LYPLA1	-0.183277089472263	0.390056748200124
TMX1	0.0924196483192681	0.390085434637383
TOMM22	-0.147705605152574	0.390085434637383
DHRS7	-0.157785921019848	0.390085434637383
SORD	0.181760825628224	0.391206270930054
EIF4G3	-0.140852474680386	0.392067391268771
SRP72	-0.096957370440844	0.392255385816113
CCDC50	0.181943503284081	0.458811094113543
DCTN2	0.0893107899087298	0.395220608641939
UPF2	-0.262082765336583	0.395678683065324
TTC5	0.162416803946417	0.396589822924598
NDUFA11	-0.287785260721133	0.445182320658123
IPO11	0.219298469096131	0.465351974643227
RPL21	-0.217839350001235	0.399177750927568
ABHD10	-0.189585403811694	0.399177750927568
FUBP3	0.095833124592815	0.399177750927568
ACO1	-0.139986409610522	0.445961906764174
TMOD2	0.173764761151606	0.401306306203273
PABPC1	0.0851858023377261	0.401306306203273
AASS	-0.125262763557796	0.40175731464725
CNOT7	-0.213956768847826	0.401803475622715
HIP1	0.171728340298618	0.402817032509933
SMYD5	0.171105290991257	0.45059183713056
TPPP3	-0.140492173549411	0.403631950718182
OLA1	0.106914713244542	0.404306787751444
CTNND2	-0.186212578848441	0.405957393029088
WDR26	0.161464937817239	0.405079270679691
HADHA	-0.13314568797772	0.405701055612399
UFSP2	0.144436231201393	0.453511359343088
GLO1	0.0765996823389976	0.409429118857257
DDX41	0.194313316339294	0.410973761224924
USP5	0.0839758464134341	0.411239591642365
SDHA	0.0975435517148391	0.412046807038011
ATP5A1	-0.0778023104669465	0.412046807038011
FKBP3	0.100150492171394	0.412884815639089
NUCB2	0.302940743439429	0.413960645727519
MTAP	-0.220008052826831	0.413960645727519
ILKAP	0.120835280441607	0.413960645727519
PRKDC	0.0838821099127784	0.416211251910099
NXF1	-0.163688605830629	0.416211251910099
MAT2B	0.173210523986405	0.462053212086515
ITGB8	-0.200092012201761	0.416227529076572
RPA2	0.121023681673748	0.416327115895594
IPO8	0.166379143567848	0.532143411041711
STMN2	0.379317664908836	0.416327115895594
PAK3	0.197701420714772	0.416327115895594
LSM4	0.127359105417849	0.416327115895594
POGZ	0.0911044968799288	0.416327115895594
NCLN	0.0899749173034898	0.41674516314836
MPG	0.149789040951255	0.464567618244066
SPTLC2	0.190551563912464	0.464836343095892
ATP6V1H	0.110278000894795	0.417677230803324
ACTN1	-0.0744802301628127	0.417677230803324
NUP54	-0.109923759601863	0.417677230803324
API5	0.108330192077197	0.418725559146
FAM192A	-0.336412677514542	0.444956363726168
ALDH18A1	0.099556560440579	0.420987054006673
PYGB	0.0866752583478565	0.421016441118874
TUBGCP3	-0.108867319697779	0.421736467638722
FUS	-0.122878339138424	0.421893890236401
ELOVL5	-0.159271567725092	0.470949746621659
GMIP	0.146650997712943	0.427008341929901
HYOU1	0.0723578388702251	0.425128502736393
APEH	0.152622606729452	0.426657821513228
RPS27A	0.127351884982904	0.428368104604188
DENR	-0.19964812190835	0.428368104604188
DPY30	0.215574947421974	0.429364553387251
PLXNB1	0.169193711673561	0.429820643458287
COTL1	0.18323807109952	0.429820643458287
GBA1	0.121374185890293	0.429820643458287
EBP	-0.137569019486698	0.508121131532265
VANGL2	0.125876300423222	0.431048939534955
SEPTIN6	0.107263993914433	0.431467831428151
SUGP2	0.108203639267199	0.431614419189737
EBF3	0.108331899214242	0.434177289306529
SYN1	0.183456449943005	0.436428261810631
PHC2	0.174846395064133	0.434177289306529
GTPBP4	0.143629096127782	0.484586359312247
GSTA4	0.133105712321495	0.435897457549395
OXCT1	0.101246778481119	0.435897457549395
UBA3	-0.093549573763152	0.435897457549395
KDM1A	0.0801839627872063	0.435897457549395
CYFIP1	0.207719053376195	0.485985454825973
EXOC2	0.137141734571017	0.435915887521553
BCAP31	-0.211952146614639	0.436221365720394
CDC37	0.085997730582779	0.436221365720394
ECHDC1	0.132535569629979	0.487360150708459
IMPDH2	0.0789723955940573	0.436428261810631
NUDCD1	0.147695537002189	0.436429686600705
LPCAT1	-0.0965653642129851	0.43680807713979
ARID2	-0.319398345089606	0.43762898231447
HOMER3	0.148018294006963	0.439609323769217
TECR	-0.106381224161588	0.438371771619198
TMEFF1	0.149523059704755	0.438371771619198
LIN28B	0.14143687145755	0.438371771619198
BRK1	0.151596584555719	0.438542496927879
RPL9	0.124587973074302	0.438542496927879
SACS	0.199242047800965	0.439541450304346
NDUFS1	-0.0835458204545603	0.439609323769217
RPL10A	0.0993384661493231	0.439789693507302
TUBB4A	-0.146059101654412	0.440723339232621
CLCN6	0.106314627646338	0.439889003771035
TPD52	0.110323593207003	0.44086566395315
CSTF1	0.127120682977932	0.440521878964414
FMN2	0.172922279281259	0.440521878964414
TXNDC9	0.119802628168053	0.440790249471275
UBE4A	0.159590449102076	0.441163941168724
PARP1	0.0796198580880016	0.44086566395315
FH	0.108862555927999	0.440907542921012
SCAF4	0.103248128061178	0.440907542921012
SLC3A2	-0.176086435077803	0.440907542921012
PSME3	-0.116834144138771	0.441510576623173
IRF2BPL	0.158121470225005	0.441510576623173
ADAR	0.0855582554019669	0.444194248477155
ACTC1	-0.196145800164743	0.446353762332437
PPIL4	0.137990088910151	0.446523051468176
HNRNPH2	-0.162593931441361	0.447637256975629
BOLA2	-0.253482186355903	0.448254504210114
BOLA2B	-0.253482186355903	0.448254504210114
C9orf142	0.130899615162928	0.448881248792097
WARS	0.079778399806365	0.449324476177365
ATL2	-0.0847309878923461	0.45059183713056
GIT1	0.115539284689604	0.45059183713056
ARIH1	0.129017853310462	0.504972470714942
ALDH1B1	-0.148187975329787	0.45059183713056
CTBP2	0.118961033315102	0.45059183713056
EEF1E1	-0.138793441287813	0.45059183713056
EXOC1	-0.1132332055234	0.45059183713056
OGDH	-0.101129015489096	0.451994214095799
YWHAE	0.125261171118972	0.451994214095799
EHMT1	0.129228462795496	0.452209646617033
SRM	0.102786726335527	0.452324398048926
PABPC5	0.140215882719737	0.597084251126254
PSMB4	-0.143122480340256	0.453291000547068
HINT2	0.286603593587994	0.453291000547068
MSMO1	-0.178670317337346	0.453291000547068
PTGES3	-0.134911222659071	0.453291000547068
AP2A2	-0.112488646430997	0.453291000547068
WDR48	0.108227508583457	0.453291000547068
CNDP2	-0.129236091339187	0.453291000547068
FIBP	-0.154741152588926	0.454710392130095
NDUFB1	-0.149292172945401	0.541236006415016
NEFM	0.132784025723986	0.455317551461043
TGOLN2	0.175712685092694	0.455526533837492
TMBIM6	0.202779816177173	0.544256203716342
ELAVL1	0.0894043421510027	0.455997526104203
SNW1	0.18305413245513	0.457251358234856
CAND1	0.0693540744802554	0.457543643960966
BRCC3	-0.122185469038261	0.51603956684864
ARF5	0.175783609330662	0.458870644413587
PPP1CB	0.103514191910421	0.460749322483996
RPL30	-0.108893700630709	0.462053212086515
HNRNPLL	-0.0903728148745238	0.462574153772906
MRPS35	-0.226346651097572	0.52258346340604
MAP2K4	0.0976544530607413	0.464310005575632
SHOC2	0.0735418426191501	0.55522412248821
CHERP	-0.111131221949794	0.465252408900103
IK	0.0896740140735446	0.465351974643227
SEH1L	-0.111405158391939	0.465351974643227
STAM	0.13176180440535	0.467253920253752
POU2F2	0.147332297128752	0.528416356124113
TIMM44	-0.179875978576412	0.469479073860329
LAMP1	0.149189974585056	0.468750281756485
MAPK1	-0.0907131642258747	0.469479073860329
TMEM41B	0.266469981469122	0.469978038069228
ALKBH5	0.14525687854735	0.470413904139433
FADS2	-0.090324789942354	0.470949746621659
ALDH7A1	-0.0903430422780005	0.470949746621659
FKBP2	0.109583476356562	0.472869009829493
KIAA0368	-0.126681042288137	0.473108350913535
TMEM97	-0.151807209694585	0.473450858059694
GET4	-0.206430165954004	0.47450030067169
SUPT6H	0.0878654983285116	0.474568828782019
PFN1	0.114388051750907	0.474711348030914
MAPRE1	0.0931375433532082	0.474850061016194
ACP2	0.0971957804367669	0.475079928459321
PPP5C	-0.0900415772183685	0.475079928459321
SLIRP	0.124982031011736	0.53762705446962
BPNT1	0.0940529990179968	0.477057816489745
ALDH4A1	0.13961156963132	0.477086972355344
FAHD2A	0.106686733488932	0.477086972355344
SBF1	-0.145186019003084	0.481183544898898
UBR4	0.0861662704223463	0.481183544898898
PEX11B	0.186347148605446	0.482861507091394
UGDH	0.0802360359279781	0.482861507091394
GLYR1	0.0867068895103706	0.483978152850121
HIP1R	0.0786116769890981	0.484771150775059
CPNE1	0.0778526267735522	0.484891642018524
ATRX	-0.101203812157962	0.485811994030416
ACACA	0.116091254721823	0.485842243466095
NFYA	-0.185824797489456	0.486815279066256
SRRM1	-0.14121755034537	0.486441254301173
PMPCA	0.119749948698953	0.486441254301173
METAP2	0.155616850074157	0.486815279066256
PITRM1	-0.201643588825412	0.488037209320642
TNPO2	-0.159376933827772	0.487261809324303
AHCYL2	0.210643489245644	0.65519134166637
CSTB	0.137388572921989	0.487851054915286
XPO1	-0.0756552964221058	0.48844489086496
NCBP2	0.131583179299533	0.488631663539365
CCDC88A	0.115707167200139	0.488631663539365
AP1G1	-0.0816282873617205	0.488695480100414
