gene_ID	gene_name	difference	significant	logpval
ACADVL	ACADVL	1.28338361568161	NA	1.11126276945999
CDC42EP3	CDC42EP3	0.930430737126071	NA	1.11096441691317
SUPT16H	SUPT16H	1.07271314710014	NA	1.110787490431
GRSF1	GRSF1	1.18035742372516	NA	1.11042311137135
PGRMC1	PGRMC1	1.08617246063614	NA	1.11025463456477
IGF2BP1	IGF2BP1	1.0450132015245	NA	1.107035798307
SF1	SF1	0.924990014659428	NA	1.10352236533102
PDCD10	PDCD10	0.872373888830561	NA	1.1028367136233
TNPO1	TNPO1	1.05051362449701	NA	1.10265222481181
CNPY3	CNPY3	1.10597235046813	NA	1.1021530773372
ZC3H14	ZC3H14	0.921410165923891	NA	1.10131722138258
ZNF592	ZNF592	0.930465503319242	NA	1.09971502557086
RNPS1	RNPS1	1.19200822763748	NA	1.09916257943534
GARS	GARS	0.940612557618014	NA	1.09398886424611
PRTG	PRTG	0.798782032463662	NA	1.09248328250596
COPS5	COPS5	1.06412683772296	NA	1.09246364153858
EIF3H	EIF3H	0.834011877986795	NA	1.09191064438938
RCN2	RCN2	1.06778150457073	NA	1.09148033280671
ANXA7	ANXA7	0.933509516479959	NA	1.08998801809309
ACO1	ACO1	0.870369676901424	NA	1.08951479049695
CHERP	CHERP	1.18124895457292	NA	1.08858077545482
SRP72	SRP72	0.957205750757739	NA	1.08746213820652
MARS	MARS	0.934946209036681	NA	1.08724330560855
NPEPPS	NPEPPS	1.05111199505887	NA	1.08717372124406
IPO7	IPO7	1.04736407679138	NA	1.08506557297329
RAF1	RAF1	1.11746024541322	NA	1.08463193761509
PTBP2	PTBP2	1.26834208439259	NA	1.0843821255757
SLC2A1	SLC2A1	0.925166548231399	NA	1.08404808267294
KIF2A	KIF2A	1.07153766721792	NA	1.0832583022812
PGK1	PGK1	0.952878715541953	NA	1.08138717588487
USP8	USP8	3.3710862981699	NA	1.08124738569659
NCAPH	NCAPH	1.08952107712517	NA	1.08109729610532
DAP	DAP	0.945978253517763	NA	1.08071706726851
LSM14A	LSM14A	1.04626677516643	NA	1.07862347244033
SRCAP	SRCAP	1.07768557678846	NA	1.07853713691767
CARM1	CARM1	1.38162659041961	NA	1.07805678757368
SNRNP70	SNRNP70	1.04372443759118	NA	1.07523298171695
RABEP1	RABEP1	0.922958044635291	NA	1.07464896399989
ZNF644	ZNF644	0.209832604413614	NA	1.07450428907586
ATP5O	ATP5O	1.04622961426965	NA	1.07439480988299
ACOT13	ACOT13	0.676361960972082	NA	1.07419020190127
AAK1	AAK1	1.09892083638491	NA	1.07374800892165
PPIH	PPIH	0.931501209878832	NA	1.07272999951821
LPP	LPP	0.755786997853391	NA	1.06869999659292
DNTTIP2	DNTTIP2	1.17357087962338	NA	1.06866342132195
ARL8B	ARL8B	0.863005572949966	NA	1.06150917614836
DUSP3	DUSP3	0.923252902513716	NA	1.05990631206013
UBQLN2	UBQLN2	1.10162759928208	NA	1.05867721281387
WIZ	WIZ	1.06353349106551	NA	1.0580854250133
POGZ	POGZ	1.04918515198641	NA	1.05686848444627
SLIRP	SLIRP	0.923355570117852	NA	1.05659458474546
RPS21	RPS21	0.9567081340826	NA	1.05638564814005
CAMSAP1	CAMSAP1	1.12812167382834	NA	1.05524821765575
PDZD8	PDZD8	1.10501341336434	NA	1.05332483430668
FLOT1	FLOT1	0.813113153470895	NA	1.05188547698465
FAM122B	FAM122B	1.08806397789836	NA	1.0506190800602
RUVBL2	RUVBL2	0.945583549525496	NA	1.0497070714274
PHF5A	PHF5A	1.11204694723552	NA	1.04614223295652
LAMTOR1	LAMTOR1	0.898798102740742	NA	1.04607372017928
NCAPH2	NCAPH2	0.836384654279477	NA	1.04551714491658
LSM2	LSM2	1.0651213760988	NA	1.0443748230072
COPE	COPE	0.948401734290919	NA	1.04218280686058
VAT1	VAT1	0.953603396865089	NA	1.04164042863968
DFFA	DFFA	0.853508361997702	NA	1.04041203845442
RBM15	RBM15	1.05938573070938	NA	1.04003482255636
C1QBP	C1QBP	0.947962316937513	NA	1.03853525742475
PLK1	PLK1	1.36014269839602	NA	1.03727898382063
TCAF1	TCAF1	0.94126163308242	NA	1.03279096156113
NDUFV2	NDUFV2	0.95922033376054	NA	1.03263389523396
CAPRIN1	CAPRIN1	0.955635052309094	NA	1.03254814447543
ARPC4-TTLL3	ARPC4-TTLL3	0.919313237113192	NA	1.03231757110568
WDR5	WDR5	1.36233089091323	NA	1.03228715383373
UBAP2L	UBAP2L	0.936029119755806	NA	1.02862149498348
EEF2	EEF2	0.957137077816664	NA	1.02676544275277
SRRM1	SRRM1	1.06156567040284	NA	1.02651487616418
EIF3E	EIF3E	1.077087343343	NA	1.02422393851729
DDOST	DDOST	0.9566401694875	NA	1.02308098579311
NDUFAB1	NDUFAB1	0.768899098711918	NA	1.02064555456475
HNRNPU	HNRNPU	1.04116198359906	NA	1.01963151615011
ARHGAP39	ARHGAP39	1.08905696430038	NA	1.01877649588008
NCL	NCL	1.04111746451126	NA	1.01670032658551
TRIM2	TRIM2	1.051208979445	NA	1.01632083825047
METAP1	METAP1	0.936767864158062	NA	1.0144412677444
TMEM97	TMEM97	1.09082783964749	NA	1.01323913988366
NUP88	NUP88	0.867852157973926	NA	1.01190167518877
CLK3	CLK3	1.08732398409033	NA	1.01034457160587
BAZ2A	BAZ2A	1.08939391704605	NA	1.0074479622747
PRPF31	PRPF31	0.827363779269933	NA	1.00712781210794
SPARC	SPARC	0.93793637159872	NA	1.00680105177057
MMAB	MMAB	1.07527198396499	NA	1.00508769155967
PSMD4	PSMD4	1.06289194401371	NA	1.00472197407234
RP11-111K18.1	RP11-111K18.1	0.95443951476763	NA	1.00463553017158
IFT27	IFT27	1.07109491642898	NA	1.00372737927815
IGFBPL1	IGFBPL1	1.11848567161284	NA	1.00366803212622
GFPT1	GFPT1	0.959518375487911	NA	1.00270836412814
KPNA2	KPNA2	0.949990201045873	NA	1.0020249021661
IDI1	IDI1	0.958743046192579	NA	1.00125860381262
FABP3	FABP3	0.864327565842372	NA	1.00121387199468
PTK7	PTK7	0.817504287297626	NA	0.999189897823179
DYNC1H1	DYNC1H1	1.0456038660213	NA	0.998380319059195
NUDCD2	NUDCD2	0.81214	NA	0.997968946888908
CNP	CNP	1.13524151124691	NA	0.995833323194746
HSD17B12	HSD17B12	0.932680491136352	NA	0.995502557438656
VDAC2	VDAC2	0.958088497294617	NA	0.993136244015668
WBP11	WBP11	0.853804337690371	NA	0.992471757064302
EFHD2	EFHD2	0.762503040387381	NA	0.991966462392684
QRICH1	QRICH1	1.05103901175095	NA	0.991684367071517
NUCB1	NUCB1	0.904291369812088	NA	0.991176652045398
PNN	PNN	1.15441215082744	NA	0.990253810189105
PSMF1	PSMF1	0.781724118347237	NA	0.98886736350966
HNRNPA1	HNRNPA1	1.04437862528095	NA	0.987273301696723
SF3A2	SF3A2	1.04850704260289	NA	0.984039826133963
HCFC1	HCFC1	1.10020387483206	NA	0.982426179949024
MCMBP	MCMBP	0.945250118414155	NA	0.982300710946134
SEH1L	SEH1L	1.05623598116602	NA	0.979422196350253
DDX23	DDX23	0.841381049114887	NA	0.979183916916413
AFF4	AFF4	0.955750321969602	NA	0.978156355823451
UMPS	UMPS	0.818515	NA	0.977469009209208
TBC1D10B	TBC1D10B	1.10267987118681	NA	0.97705902362175
BCAR3	BCAR3	0.846635959641249	NA	0.976892201835246
SKA3	SKA3	0.952132396713814	NA	0.975294548756032
MACF1	MACF1	0.883424470350533	NA	0.974853058634052
MEPCE	MEPCE	0.855585634171122	NA	0.974300115053019
ECH1	ECH1	0.892849682707899	NA	0.974210826961997
CNTFR	CNTFR	0.820225	NA	0.971874754739026
REPS1	REPS1	1.15212084004354	NA	0.971759186668739
ING5	ING5	1.2188	NA	0.971039735516433
RPS4Y1	RPS4Y1	0.916132352382119	NA	0.970681503707349
CFAP20	CFAP20	1.07023384360615	NA	0.964729915628971
SMC3	SMC3	1.13161097871249	NA	0.962978222274521
FKBP5	FKBP5	1.09828487614983	NA	0.962921918512439
ERLIN2	ERLIN2	0.878486124245357	NA	0.96271544570593
CLASP2	CLASP2	0.912623674696037	NA	0.962071669210654
IGF2BP2	IGF2BP2	1.04708208670029	NA	0.960710054225923
AGAP1	AGAP1	1.30336104313073	NA	0.959737495627128
PLEKHA5	PLEKHA5	1.04081149663104	NA	0.95941660638633
PHPT1	PHPT1	1.20977783361161	NA	0.958445657906045
NCAPD2	NCAPD2	0.952502420507484	NA	0.954314498463135
MRPL19	MRPL19	0.811379827550281	NA	0.953857627928401
ECI2	ECI2	1.22004262220629	NA	0.953243911085527
CAPNS1	CAPNS1	1.06043170062389	NA	0.950331698340214
DST	DST	0.8926375096708	NA	0.950011837150932
SF3B6	SF3B6	1.05514385015015	NA	0.949356527910217
DPF2	DPF2	1.50095922664441	NA	0.947825654209497
PSME1	PSME1	1.07010133203427	NA	0.943014593644604
ARL2BP	ARL2BP	0.88405513164445	NA	0.941975477514113
GPX1	GPX1	0.543163541398135	NA	0.940991976107344
HNRNPDL	HNRNPDL	1.04946374578539	NA	0.940093119362788
MAP7D1	MAP7D1	0.95006318808675	NA	0.936871388638397
TIA1	TIA1	1.05345669531308	NA	0.936540325020626
PPP4C	PPP4C	1.05965387319939	NA	0.936354629980554
RFC5	RFC5	1.04875992993026	NA	0.9359246917875
SMU1	SMU1	1.0541696505924	NA	0.935521829150852
PPP1R13L	PPP1R13L	0.922832981936602	NA	0.934942927275763
ALDH1B1	ALDH1B1	0.548796966038163	NA	0.934701577668839
RPL11	RPL11	0.948126018578986	NA	0.932660978282897
EXOC4	EXOC4	1.24266198944041	NA	0.93223369487589
ATP1B1	ATP1B1	0.714987254290889	NA	0.931885816193232
TRIP12	TRIP12	0.655767702137525	NA	0.93059490146963
UBQLN1	UBQLN1	0.95821081936546	NA	0.930074809495294
RPL32	RPL32	1.06781227620201	NA	0.929731596948625
HNRNPAB	HNRNPAB	1.05300955341397	NA	0.926947535559432
CDK5RAP2	CDK5RAP2	1.19955	NA	0.926467318614643
GNS	GNS	0.680332068699525	NA	0.925900727656169
AP2B1	AP2B1	0.94088006622104	NA	0.922555225385818
NUP62	NUP62	0.87509706584903	NA	0.921528382954003
ARFGAP2	ARFGAP2	0.917534081757123	NA	0.921123909638921
BAZ1B	BAZ1B	0.898515791023086	NA	0.92003906297167
MIEF1	MIEF1	0.62426154633764	NA	0.918316616463513
BLMH	BLMH	0.618110770242225	NA	0.916791596008989
RTN4	RTN4	1.11529984374693	NA	0.915587202617304
MFGE8	MFGE8	0.734930073653698	NA	0.914776220899694
SIPA1L1	SIPA1L1	1.09073853787239	NA	0.914464412192772
UBE2K	UBE2K	0.915826028544409	NA	0.913131818211158
ETFA	ETFA	1.36938452486725	NA	0.912648796423278
PDCD6IP	PDCD6IP	0.849482494726007	NA	0.912319770840409
TRIP11	TRIP11	0.890036288080436	NA	0.91111415391594
CAP2	CAP2	0.817127373358576	NA	0.910737061366994
DYNC1I2	DYNC1I2	0.939561824999578	NA	0.908858005728967
TACC3	TACC3	1.04714492423143	NA	0.907316269337771
RPLP2	RPLP2	0.957120491591894	NA	0.904732694810751
HNRNPUL2	HNRNPUL2	0.95463488051353	NA	0.904313780358959
CDK17	CDK17	1.05355900738893	NA	0.904103417477779
FHOD1	FHOD1	0.911026875423259	NA	0.903060080041357
DDX39A	DDX39A	0.789028946795685	NA	0.901959481147688
TROVE2	TROVE2	1.07824712583334	NA	0.901760149320286
TTC28	TTC28	1.03777177028064	NA	0.90021165478502
EIF3B	EIF3B	1.0747864251288	NA	0.899893948429556
IPO9	IPO9	0.951784813546779	NA	0.899798605876754
DMD	DMD	0.850798303237561	NA	0.899772567145338
SMG9	SMG9	0.873472924245558	NA	0.898352170071273
DDI2	DDI2	0.897242670526157	NA	0.897845025019563
ILF3	ILF3	1.03996159593348	NA	0.897143363759112
ZCCHC3	ZCCHC3	1.14266477230208	NA	0.896474966749125
G3BP1	G3BP1	0.956398407071869	NA	0.896410438748321
AMOTL2	AMOTL2	0.80256630620155	NA	0.896037047011139
SENP3	SENP3	0.948470096951157	NA	0.894685072792941
SEC63	SEC63	0.780995703701424	NA	0.893344204299113
NIPBL	NIPBL	1.07960443206379	NA	0.892259678271598
ETF1	ETF1	0.942022701195728	NA	0.892129708657781
NUP153	NUP153	1.06160918756695	NA	0.890622526924159
BZW1	BZW1	1.05292624806098	NA	0.890509980934316
MYH10	MYH10	1.04302726533194	NA	0.888783107162295
FAM53C	FAM53C	1.38258231574392	NA	0.888056455385827
ATXN2L	ATXN2L	0.930480913366212	NA	0.885329213063656
RALBP1	RALBP1	1.03736729481298	NA	0.884686803789279
NAA15	NAA15	0.93998458813446	NA	0.8832231735735
SNX5	SNX5	0.775811877973625	NA	0.882714591485574
TBC1D4	TBC1D4	0.764022573052352	NA	0.881408315808884
HTATSF1	HTATSF1	1.12411244458254	NA	0.879420310860745
STK3	STK3	1.181	NA	0.879352180439423
RBM42	RBM42	1.07732339550286	NA	0.878612636826567
TRAP1	TRAP1	1.09014578167957	NA	0.878546829844415
ABCF2	ABCF2	0.954367667297967	NA	0.878453356601169
NUDT21	NUDT21	1.03913986589764	NA	0.875846975079064
BRCC3	BRCC3	0.464429287957513	NA	0.875674710789025
ARHGAP35	ARHGAP35	0.94422359642466	NA	0.870434270499006
RP13-1032I1.10	RP13-1032I1.10	1.04459320781847	NA	0.870357075744597
FAM50A	FAM50A	1.04580310571888	NA	0.870215796169495
RPL7	RPL7	0.907169726045484	NA	0.868310788015812
SALL1	SALL1	0.763433427620511	NA	0.868162122355396
MCM6	MCM6	1.04081894140498	NA	0.865761116761191
ZC3H15	ZC3H15	1.06157262963963	NA	0.865320155860622
RPS4X	RPS4X	0.95721210736627	NA	0.864926399384991
RPL18	RPL18	1.05707072052656	NA	0.86432444336178
TMEM43	TMEM43	1.06978942241709	NA	0.864230975207982
TRIM33	TRIM33	1.08499514424248	NA	0.864188070114313
RP11-152F13.10	RP11-152F13.10	0.965138678585627	NA	0.864065703175179
FAM64A	FAM64A	0.8543354729104	NA	0.863955351201577
ORC2	ORC2	0.916471078629332	NA	0.862268638537292
DDX39B	DDX39B	1.0345543171073	NA	0.861665324771735
TFG	TFG	0.933968204222898	NA	0.859139115468095
CHD1	CHD1	0.684542281122606	NA	0.858665566327053
CECR5	CECR5	1.09875322180943	NA	0.856958864179011
RPL38	RPL38	0.962853003705676	NA	0.856554617430918
RPS25	RPS25	0.949578760081065	NA	0.854286605363828
KPNA1	KPNA1	1.15713292928597	NA	0.854258575508006
TJAP1	TJAP1	1.05844064547805	NA	0.853676998760201
ELAVL1	ELAVL1	1.05107960690425	NA	0.853064722441133
VBP1	VBP1	0.940520404762365	NA	0.852268852670537
SNRPE	SNRPE	1.03952522751316	NA	0.850113703605105
MAGOHB	MAGOHB	1.03632243390195	NA	0.849887762222572
LBR	LBR	1.39157430897732	NA	0.849795809081244
CRIP2	CRIP2	0.948218846679283	NA	0.84888961559994
SNRNP40	SNRNP40	1.04890154871547	NA	0.848508386869839
RBM26	RBM26	1.54405726966327	NA	0.847636019671242
ARHGEF1	ARHGEF1	0.855285	NA	0.846923425753705
FXR1	FXR1	0.940687098527491	NA	0.845996536381039
SF3B4	SF3B4	0.499944470204017	NA	0.844450543415238
DDX50	DDX50	1.21978064130897	NA	0.844306005626256
RPL12	RPL12	0.95918106608567	NA	0.844247027613401
SEPT7	SEPT7	0.962055163210247	NA	0.843614407042657
CBL	CBL	1.25276026257047	NA	0.84194973061888
PRMT1	PRMT1	0.958953742656153	NA	0.841842410180447
CGGBP1	CGGBP1	1.06548481218645	NA	0.84143208235343
TMED9	TMED9	1.03784821258823	NA	0.841059997211919
BRD8	BRD8	0.962132086141579	NA	0.839316874083986
CCNYL1	CCNYL1	1.1146159535226	NA	0.839184104687969
FLOT2	FLOT2	0.84657127987756	NA	0.839016913864051
TXNDC12	TXNDC12	0.918641657013049	NA	0.834131428237928
ACTR1A	ACTR1A	1.03940787331724	NA	0.833309986587136
EXOSC9	EXOSC9	1.7338278614701	NA	0.832041811380164
DDT	DDT	1.0811658619333	NA	0.83122918899457
OSBPL11	OSBPL11	1.0394039327241	NA	0.829762508628821
PIKFYVE	PIKFYVE	0.942961065176292	NA	0.827766940330922
NUP107	NUP107	1.06093473672396	NA	0.826356707743563
PFKFB2	PFKFB2	0.87090855993329	NA	0.824927350193009
CARS	CARS	0.959391903985415	NA	0.824722373027532
NUP85	NUP85	1.06933065980547	NA	0.823502411027766
MTMR3	MTMR3	1.0922081933695	NA	0.823475450938769
UBE2N	UBE2N	0.959648492082084	NA	0.823333187573549
ACTC1	ACTC1	0.815619099950053	NA	0.822230636630057
ACBD3	ACBD3	1.45132843974064	NA	0.822074453755199
EIF5	EIF5	1.06245344944262	NA	0.821994828384434
CSTF1	CSTF1	1.30433939295386	NA	0.821210249149569
RBBP7	RBBP7	0.950716969561367	NA	0.82113184839063
RAB34	RAB34	0.861855	NA	0.820995716424685
DCTD	DCTD	0.80849721753007	NA	0.820785740772571
DDX47	DDX47	1.14253118727661	NA	0.820393447204485
BUD31	BUD31	0.922573241528368	NA	0.819901961820076
RPL23A	RPL23A	0.967625820131539	NA	0.817950313844228
AIFM1	AIFM1	0.888999025046772	NA	0.816856249890654
ILVBL	ILVBL	0.839625007485676	NA	0.816735913493927
TCERG1	TCERG1	1.05057505484158	NA	0.816615112408877
RBL1	RBL1	1.06422487781892	NA	0.815645315113356
HIST1H1B	HIST1H1B	1.09071831594926	NA	0.815090541463542
FARSB	FARSB	1.04450693807157	NA	0.813304292096662
ASCC3	ASCC3	0.863765	NA	0.813286225994349
SRSF9	SRSF9	1.06061204878677	NA	0.81206645336261
CTPS2	CTPS2	0.781683303584124	NA	0.811688370862767
DLGAP5	DLGAP5	0.934619954445453	NA	0.808932570584037
SORBS3	SORBS3	1.18085502877163	NA	0.808479741551208
SOX5	SOX5	0.949198726212274	NA	0.807637715279256
PDIA3	PDIA3	0.968700152446758	NA	0.807185386285909
RAB5C	RAB5C	0.966279613701825	NA	0.806614646659988
PDS5A	PDS5A	1.06267985129616	NA	0.80601375219667
SLC25A24	SLC25A24	1.05246554617743	NA	0.805143635584625
ARPC2	ARPC2	0.930589776198395	NA	0.803562529338035
NHP2	NHP2	0.910405616073725	NA	0.803548489228532
MTCH2	MTCH2	1.10749942068125	NA	0.803356351581225
CASP8AP2	CASP8AP2	1.06858729170808	NA	0.803048249270579
MMS19	MMS19	1.03881665893283	NA	0.801954352089334
NDUFS1	NDUFS1	1.04609413813351	NA	0.800759235380772
SHMT2	SHMT2	0.964358899851018	NA	0.800588564340936
RACGAP1	RACGAP1	0.751949035789826	NA	0.798109028992385
CDC25C	CDC25C	1.08407258154087	NA	0.796908449792861
COPS8	COPS8	0.93086315628097	NA	0.796227729060809
RTF1	RTF1	1.0678810795215	NA	0.793978994346406
STAT1	STAT1	0.9316416355421	NA	0.793093404299932
RPS3	RPS3	0.963836650253672	NA	0.792170269623794
ZMYM3	ZMYM3	0.925961240068553	NA	0.790191277020161
FKBP3	FKBP3	1.06835148961404	NA	0.79013341772088
EIF2S2	EIF2S2	0.967817485887661	NA	0.790107071998657
SRP54	SRP54	1.11236832643837	NA	0.789364873711354
MAT2A	MAT2A	1.03670761645444	NA	0.788515363615853
RAI14	RAI14	1.0913101376488	NA	0.787375885779741
LIN7C	LIN7C	0.798113368380141	NA	0.78708351666639
PRPF38A	PRPF38A	0.660886266742029	NA	0.786671481159258
BGN	BGN	0.480687269003327	NA	0.786536807230899
RACK1	RACK1	0.967820973261842	NA	0.785650626482292
RSU1	RSU1	0.795484972843497	NA	0.785545577836115
ATAD5	ATAD5	1.83802082830488	NA	0.785036869958682
GULP1	GULP1	1.27855107442769	NA	0.78485343553691
CPSF1	CPSF1	1.8693753025612	NA	0.784385157965294
SRPK1	SRPK1	1.35670620253613	NA	0.784078922282813
ASAP1	ASAP1	0.87088	NA	0.783847618981519
SF3A1	SF3A1	1.03654488971118	NA	0.783443033394923
TTC7B	TTC7B	0.944161545781936	NA	0.782169530851915
RAC1	RAC1	0.965586217447147	NA	0.780183005589379
RUVBL1	RUVBL1	1.03828262118721	NA	0.780147970738732
PSMD5	PSMD5	0.851558086786254	NA	0.779582280334964
LDHA	LDHA	1.0512452812016	NA	0.777435149054282
RAB14	RAB14	0.941376778241502	NA	0.777279872223527
FGFBP3	FGFBP3	0.935829514168302	NA	0.776414156594809
DYNC1LI1	DYNC1LI1	0.95093525189712	NA	0.773128269583432
CCAR1	CCAR1	1.04719814506344	NA	0.772970297937142
MKI67	MKI67	0.93606064329995	NA	0.771861851818074
EIF1	EIF1	0.933952549387096	NA	0.77095130704608
TIAM1	TIAM1	1.30339748922415	NA	0.770252121750748
NUP35	NUP35	1.08973460804734	NA	0.768763881659736
DICER1	DICER1	1.18734086358181	NA	0.767536432362206
SPATS2L	SPATS2L	0.897097128171191	NA	0.767404206260399
MADD	MADD	1.12681568782236	NA	0.767193600529059
PKM	PKM	0.969027889703396	NA	0.765875929002378
SRSF4	SRSF4	1.1145272513492	NA	0.765654651797246
UBE2C	UBE2C	1.04417417368044	NA	0.764973177611387
CBX3	CBX3	1.03482322858234	NA	0.763635712434083
MTA1	MTA1	1.03723194666653	NA	0.763289608070128
RIF1	RIF1	1.05585905729973	NA	0.76302224330144
SEC23IP	SEC23IP	1.39597797976902	NA	0.762711697230772
NFYA	NFYA	0.925005260471529	NA	0.762639484764267
DHFR	DHFR	0.887627649777205	NA	0.761802266632283
ACP2	ACP2	1.1920047818696	NA	0.761796258289488
PABPC1	PABPC1	0.970127023755474	NA	0.761576939626519
MAD2L1	MAD2L1	1.06051923178441	NA	0.761110339153749
KHDRBS1	KHDRBS1	1.05735217726409	NA	0.760388356994629
UQCRFS1	UQCRFS1	0.83305647295813	NA	0.759544224676871
TMX1	TMX1	1.04460437565243	NA	0.759295053599839
LSM12	LSM12	0.939359230866674	NA	0.758951229219919
RPS12	RPS12	0.965855919807446	NA	0.757289869345104
EPN2	EPN2	0.862487909393472	NA	0.756695219429059
DBN1	DBN1	0.955831186268225	NA	0.756051779635469
LAMP2	LAMP2	0.96403196161574	NA	0.755303184889569
ALYREF	ALYREF	1.03935813331061	NA	0.754520525479244
MT-CO2	MT-CO2	1.30199311878044	NA	0.753905642427894
KIF4A	KIF4A	0.879499215837772	NA	0.753622092992758
ARHGEF12	ARHGEF12	1.12483424695851	NA	0.752997483851347
NTPCR	NTPCR	1.22061242825067	NA	0.75267169030992
PSMA4	PSMA4	1.03181700474185	NA	0.752220575128363
ESD	ESD	1.0406865954919	NA	0.752069573012832
RPL13A	RPL13A	0.950205440326708	NA	0.751938061838255
FRG1	FRG1	1.13767	NA	0.748823710660951
TXNL1	TXNL1	1.04223188840657	NA	0.748368204335605
KIDINS220	KIDINS220	1.10225883076526	NA	0.747949130783178
SELENBP1	SELENBP1	0.815741464512746	NA	0.746243487407141
PRC1	PRC1	1.32711463521431	NA	0.745025731607911
MRPS7	MRPS7	2.56226729201438	NA	0.741461648535955
WARS	WARS	0.928453327196685	NA	0.741050290082257
CSNK2B	CSNK2B	0.964126368568401	NA	0.74090651502457
EIF4A1	EIF4A1	0.971183875338707	NA	0.74028255794583
CUL2	CUL2	1.90904482032246	NA	0.740100980359907
ETV3	ETV3	0.968811923410991	NA	0.738464948580704
AP3B1	AP3B1	1.07954111515922	NA	0.73834372548187
RABL6	RABL6	1.34069572237701	NA	0.737874572286507
GLRX3	GLRX3	0.951652567702312	NA	0.737790205282548
SNX1	SNX1	0.958862948904072	NA	0.736546317008169
STX7	STX7	1.04772073255807	NA	0.734779680888684
HUWE1	HUWE1	1.04164421126014	NA	0.733629120441424
HSPBP1	HSPBP1	1.16916337114611	NA	0.733436957328661
C2CD5	C2CD5	1.0424011368595	NA	0.73343364189472
MAPK1	MAPK1	0.906271517153183	NA	0.732873341635026
HINT2	HINT2	0.970574585588461	NA	0.731793050268931
CUL4A	CUL4A	1.19062693957847	NA	0.731094793531103
MESDC2	MESDC2	0.910677048822143	NA	0.730804927341304
HSPA2	HSPA2	0.890037451000911	NA	0.730343301283956
STIP1	STIP1	1.02962155492076	NA	0.730322591521855
HADHB	HADHB	1.07739652148431	NA	0.73021953600036
QARS	QARS	1.03021683065065	NA	0.729882901071753
EDF1	EDF1	1.09681329803437	NA	0.729458195789544
DECR1	DECR1	1.11426182360153	NA	0.72766438650785
GBF1	GBF1	0.756919265406922	NA	0.727002671888437
RPS15A	RPS15A	0.966681893768021	NA	0.725599810508534
BZW2	BZW2	0.94949274733429	NA	0.724300028164037
SFPQ	SFPQ	1.03471519906623	NA	0.723039556860729
NUFIP2	NUFIP2	0.971768210852233	NA	0.719641983650527
RPL13	RPL13	1.0545546874534	NA	0.718678948550623
PSAP	PSAP	1.07260824137458	NA	0.718120818169854
CDYL	CDYL	1.03117644864437	NA	0.715299357551364
SCCPDH	SCCPDH	1.15418052360821	NA	0.713030395706939
CFL2	CFL2	0.929007142510541	NA	0.712724791363294
SUV39H1	SUV39H1	1.04369607146239	NA	0.712625973233459
NMT1	NMT1	0.908200302881339	NA	0.711398379362759
SERBP1	SERBP1	1.24677446853954	NA	0.709814848095629
PFAS	PFAS	1.03589115638293	NA	0.709125887335137
RAD23B	RAD23B	0.960315207821694	NA	0.708710182761793
SMCR8	SMCR8	1.07725986749919	NA	0.707466925587463
NUP205	NUP205	1.0582196944334	NA	0.707414299316713
LARP7	LARP7	0.969768048460398	NA	0.706895328690774
TERF2	TERF2	1.07775367097108	NA	0.706299609602029
UNG	UNG	0.845540786670071	NA	0.705760968716395
HNRNPH1	HNRNPH1	1.02966019216688	NA	0.705399921729908
PBRM1	PBRM1	1.07224566701165	NA	0.705017278061923
LDHB	LDHB	1.02910473499995	NA	0.704919351948176
DNAJC9	DNAJC9	1.05167379843003	NA	0.704024423404192
SRP9	SRP9	1.07446593906308	NA	0.703146325597585
ACAT1	ACAT1	1.04721705696001	NA	0.702660516345704
PLRG1	PLRG1	1.282228260507	NA	0.701975024701046
EIF2S1	EIF2S1	0.948386360167608	NA	0.700111004676445
NME1-NME2	NME1-NME2	0.970547940194427	NA	0.699370371429832
CRTC3	CRTC3	1.03620693094392	NA	0.699345664164854
MDC1	MDC1	0.967737178016921	NA	0.699119951211337
LDLR	LDLR	0.736129412671441	NA	0.698353353946702
DNAJC10	DNAJC10	0.831237294211539	NA	0.698326661464334
PABPN1	PABPN1	1.03581806874226	NA	0.698106821731317
SF3B3	SF3B3	1.05184316219282	NA	0.69803258780579
SMC2	SMC2	1.12465013735967	NA	0.69779172521338
RPS10	RPS10	0.96309693088281	NA	0.696430646645661
FADS1	FADS1	0.832551334002895	NA	0.69605185396731
YTHDF3	YTHDF3	0.946056426952199	NA	0.695975242167651
CSDE1	CSDE1	1.02889670452975	NA	0.693996720157637
GID8	GID8	1.11416938030086	NA	0.693828244146759
RANBP2	RANBP2	0.961218334736915	NA	0.692982830423256
ACAA2	ACAA2	1.11387654309776	NA	0.692469124621671
EIF3I	EIF3I	1.05295164315263	NA	0.691329016379246
TUFM	TUFM	1.03943757771871	NA	0.691311614700727
PAFAH1B1	PAFAH1B1	1.04750461896752	NA	0.690869735666634
SMARCC2	SMARCC2	1.09381039755631	NA	0.690749483322652
CRK	CRK	0.971586597453866	NA	0.690564761672699
RANBP1	RANBP1	1.06719908361397	NA	0.690396177150066
FAM213A	FAM213A	1.05980565598138	NA	0.689854132490205
ATIC	ATIC	1.03224845504948	NA	0.689495433355076
SAFB2	SAFB2	0.619613975979805	NA	0.688799722606162
SRSF10	SRSF10	1.03502854576827	NA	0.687378624965112
SLC25A11	SLC25A11	1.09822084562672	NA	0.686715264599769
HSPD1	HSPD1	1.02866907203903	NA	0.686464683403259
